Nom,Adresse,Latitude,Longitude,Nombre d'avis,Note moyenne,Reviews,Arrondissement
Hôtel L'oiseau Bleu,"24 Rue d'Avron, 75020 Paris, France",48.8516476,2.4007492,40,3.8,"['Stayed for a night, the bed was full of red bed bugs causing me a skin reaction. Couldn’t sleep at all.\n\nThey gave me a new room which also had bed bugs. Next day I spoke with the manager asking for a refund.\n\nHe was extremely rude, accused me that I brought the bedbugs in my luggage, throw 40€ to me (half of what I paid for the room) and said: take this and go. This hotel should be closed for sanity reasons.', ""Home not at all friendly, and very bad service.\nI do not advice this hotel for my next trip to Paris, I'll go in a other hotel !!!"", 'Excellent', 'Although the hotel is perfectly located in relation to my workplace and other businesses, although it has excellent value for money, I had a very bad experience with one of the two gentlemen manning the reception/bar.\nThis evokes unpleasant, rude, jaded and very unaltruistic behavior.\nStill, thanks for the sympathy from the brown-haired man and night watchman.\nToo bad one of the team members has a lack of professionalism and makes this place unsavory.', 'We spent 3 nights in this hotel, very well located at the exit of the Buzenval metro station. Close to shops in the heart of a popular neighborhood, 5 minutes from Place de la Nation. The real Paris, total relaxation. Unbeatable price for a large soundproofed room. Friendly and helpful welcome. I highly recommend']",20e
Résidence autonomie ARPAVIE Les Orteaux,"36 Rue des Orteaux, 75020 Paris, France",48.8565797,2.4010666,5,2.4,"['Very friendly welcome for the visit.\nBeautiful building with garden.\nPrices, two years ago very reasonable.', ""If I could give zero stars for today's telephone reception..."", '', '', '']",20e
Le 74 Bar,"74 Boulevard de Charonne, 75020 Paris, France",48.85294589999999,2.3975359,15,4.7,"['This bar is an unforgettable experience thanks to the extremely warm welcome from the manager and the immediate conviviality that sets in when you enter. I particularly recommend the mojito which is excellent!', 'Very affordable prices, friendly manager! The atmosphere is friendly, I recommend!', 'Good atmosphere, always greeted with a smile. The prices are really good!! :)', 'The bar is great! I was welcomed with my group of friends like princes, I highly recommend!', 'Café Bar in very nice neighborhoods, welcoming and pleasant owners, I highly recommend!']",20e
Hotel Le Moderne,"13 Rue d'Avron, 75020 Paris, France",48.85162020000001,2.3992726,1,2.0,"['Friendly staff, except the manager.\nThe manager is as unfriendly as possible, contemptuous and rude.\nHe speaks very badly to his staff.\nThe site forgets to indicate that customers can be changed places 3 times in the buffet in an incomprehensible way.']",20e
Bagnolet Hotel,"43 Rue de Bagnolet, 75020 Paris, France",48.8569915,2.3975342,3,4.3,"['', '', '']",20e
Le Richemont,"107 Rue des Pyrénées, 75020 Paris, France",48.8557077,2.4050266,0,,[],20e
Cap Devant Plein Ciel,"118 Rue des Pyrénées, 75020 Paris, France",48.85772679999999,2.4041985,6,4.2,"['Very good home, where we make a plan, to have our own accommodation! The educational team is excellent, and helps us a lot to move forward! I have very good memories of it!', ""Very surprised by the positive reviews about this fireplace! Do you have a family member there? I do and I am far from being positive. Non-professional educators, very unresponsive and concerned with residents' administrative papers. As a member of the family, you will in no way be considered as such but rather as a nuisance, especially if the resident is an adult, only when everything is going wrong and you want to clarify a disturbing situation, no one takes you online and don't respond to emails. Concerning the member of my family, he is housed in one of their studios attached to their home for a rent of more than 600 euros and in a state of unimaginable unsanitary conditions (paint falling off, damp and moldy walls in all the rooms). from his studio) without him being able to be rehoused. The work will be done when he leaves, but it has been going on for two years and nothing has been done. Nobody feels concerned. The director and his educators don't care about the conditions in which the resident lives and take advantage of his disability to do nothing! They wouldn't even put a member of their family there! I am disgusted and am going to appeal to the town hall with photos to assert my rights as a human and not just a poor disabled person who says nothing and has been letting this happen for years. Unfortunately, I couldn't make a list of all the dysfunctions of this home, but frankly, avoid this one! Have no human qualities to do this job"", 'Home for young people in need of supervision, run in a very human manner.', 'This is a shelter whose facade was renovated at the end of 2016.', '']",20e
Hôtel Avron,"8 Rue de la Réunion, 75020 Paris, France",48.8529019,2.4038751,2,3.0,"['Clean hotel, very attractive price and location, I recommend.', '']",20e
RESIDENCE PARME SAINTE-CÉCILE,"81 Rue de la Plaine, 75020 Paris, France",48.850558,2.4057479,13,2.6,"['I stayed in one of the apartments through Airbnb. The apartment was cramped but the bathroom looked disproportionately big. The hallway was stuffy. Good laundry in the basement. Close to the Marachiers train station and other museums does sight seeing.', ""Residence to absolutely avoid. Full of cockroaches, the elevator cuts out at least twice a month, woe to you if you are elderly, with children, common power cuts which sometimes can last almost a day, people pissing and smoking on the stairs . Worst accommodation of my life. It's a shame, I really liked its proximity to transport"", ""To really run away from the weird people who live there, like badly behaved alcoholic drug addicts, it's all the time, dirty, often power cuts. The elevator also breaks down. Cockroaches, bedbugs, police often in the building for offenders\nAnd when you talk to the administration they do nothing"", 'There are regular hot water cuts, heating problems, people smoking on the stairs, one in two washing machines work, the same goes for the dryer. Internet speed problems even if we pay our own operator.', 'No heating, washing machine that never works']",20e
Hôtel de L'Union,"65 Rue des Pyrénées, 75020 Paris, France",48.85253109999999,2.4059905,379,3.9,"['This place is fantastic for the price, super happy with our experience. Hotel staff were friendly and helpful, cleaners were thorough, facilities all worked. Only warning to others is that stairs up are the only option, and there was no aircon. They had a powerful fan however and it did the trick. The room also had big windows, and the room itself was decently sized. The stairs were no issue for us. Would be very happy to stay here again.', 'The hotel is near Jim Morrisons gravesite (good 10 minute walking distance).\nSubway entrance is literally in front of the hotel entrance.\nRooms are clean and all essentials are present.\nOnly one or two downsides (depending what type room you book) are only stairs no elevator (max 6 floors up).\nAnd depending room choice shared communal bathrooms.\nWe have stayed here for 4 days and enjoyed our room.', ""It's no luxury but if all you need is a place to sleep and shower, this hotel is ideal. The rooms and bathroom are clean which is the most important thing, the stairs are tough but manageable, it's right in front of the metro entrance so great location and it was really cheap, really good value for money"", 'Please do yourself a favor and don’t book this hotel - our room had bed bugs !!!! We discovered one on our wall and checked out immediately. There was blood in our sheets and inside the room, among other dirt and grime. There’s no elevator and 6 flights of stairs, no shower in the shared bathroom, and worst of all - “24/7 reception” is a COMPLETE joke. There’s not even a lobby or door to enter ! We stood outside for 30 minutes with our luggage in the rain before being let inside :( Multiple phone-calls were not picked up - I cannot stress this enough, there is no reception or helpful service. 2 streets over Best Western has basically the exact same price for a much nicer stay …..', 'We’ve spent three days here and as anticipated we spent majority of the day outside so shower and sleep was pretty much all we needed after a long day. Location, rooms and even shared bathroom were clean and in good condition. The wifi however wasn’t entirely satisfactory but that wasn’t really issue.']",20e
Modern studio -2P- near Place de la Nation - Belvilla by Oyo,"5 Rue de la Réunion, 75020 Paris, France",48.85303,2.403348,0,,[],20e
Loft-Jardin Paris20,"33 bis Rue des Maraîchers, 75020 Paris, France",48.8513464,2.4069739,0,,[],20e
Studio 2pers - 20th ard - Mobility lease - Belvilla by Oyo,"62 Rue des PyrÃ©nÃ©es, 75020 Paris, France",48.8530099,2.4062037,0,,[],20e
Djebara Belkacem,"17 Rue de la Réunion, 75020 Paris, France",48.85351119999999,2.402905199999999,3,2.3,"['Alright', '', '']",20e
JO&JOE Paris - Nation,"61 Rue de Buzenval, 75020 Paris, France",48.8524511,2.4009537,949,4.5,"[""While the hostel is not spotless, a significant issue lies with the 8-bed dormitories. These rooms are not adequately designed to accommodate 8 beds. Beds 3 through 6 are positioned extremely close together, resulting in occupants sleeping practically side-by-side. These beds are only separated by a minimal barrier. Furthermore, the toilets and bathrooms are outdated and in a state of disrepair.\n\nAdditionally, be aware that luggage storage is subject to a fee of 2 to 6 euros. However, you will be charged the full 6 euros regardless of the storage duration, whether it's one hour or six hours."", 'Immaculate hostel. Staff are so friendly. Check in process was quick and efficient. I love the LED lights around the hallways and the bathrooms are gorgeous and very clean. Would definitely go again. 5 stars! ⭐️👏💯', 'Joe&Joe Paris - Nation is a refreshing departure from the usual accommodation choices in Paris. Over the past few years, there has been a surge of alternative lodging options, and Joe&Joe stands out for its unique blend of a hostel vibe with a concert-like atmosphere. If you’re looking for luxury, this might not be the place for you, but if you’re seeking an adventurous, creative, and down-to-earth experience, Joe&Joe delivers exactly that.\n\nThe rooms are minimalist, almost evoking the feel of being backstage at a music venue. While the décor is pared down to the essentials, everything you need for a comfortable stay is provided. The beds, though covered in a fake leather or plastic material that can get humid at times, are surprisingly soft and comfortable. I slept soundly for three nights. The one downside might be that the rooms are a bit dark, but that seems to match the aesthetic of the place.\n\nWhere Joe&Joe truly shines is in its service and atmosphere. The staff is exceptionally friendly and welcoming, going out of their way to ensure guests feel at home. Upon departure, we even received hugs, which speaks volumes about the personal touch they provide. Though we didn’t have breakfast there, the coffee was excellent, and we opted to explore the city’s brunch scene instead.\n\nThe bathroom and shower facilities are modern and spotless, adding a touch of luxury to an otherwise stripped-back room setup. Despite the simplistic accommodations, the lively and warm environment, combined with the excellent service, made our stay memorable. We will definitely recommend Joe&Joe to others and will likely return ourselves.', ""+ Best location (Metro 9 - just around the corner less than 1 mins)\n+ Amazing and friendly staff\n+ Super clean rooms and toilets.\n+ Clean bed sheets\n\n+ Breakfast is great for the price but lack varieties a little bit day by day (Same option everyday atleast change the fruits or bread types etc)\n\nFor the price, Unless you're a difficult person they check all my boxes if you want more go 5 star Hotels😀😃😄.\n\n+ Even the room door open/close was sound proof kinda of you dont disturb overs mid-night etc."", ""Overall the experience was okay. The staff are friendly.\nNevertheless since im out the whole day , when i use the bathroom at night , the sink are not clean , and there's water everywhere in the bathroom.\nAnd another disadvantage which i pointed out with the staff is the system with the luggage , since im a client , normally check-out is at 10 am , and if im checking out earlier the charges for keeping luggage should start after 10 am , instead of when we're actually keeping the bag.\nIts almost like a scam 😕""]",20e
Aucune idée,"116 Rue d'Avron, 75020 Paris, France",48.85281589999999,2.4073849,2,3.5,"['Nothing planned', '']",20e
The Hidden Room,"25 Rue d'Avron, 75020 Paris, France",48.85181379999999,2.4003659,1,5.0,"['What a treasure, an ideal space for sleeping, for tranquility and for wild, unrestrained sex. Everything is designed for pleasure. Superbly well placed because close to the nation. The adjustable lighting is a joy and all the comfort is there. I already know that I will come back, provided it is available.']",20e
Smartrenting - Charming accommodation for 2 people,"17 Rue des Haies, 75020 Paris, France",48.852761,2.4003698,2,1.0,"['Everyone!! Please aware that every apartment from this Smartrenting is a SCAM! They rent a fake apartments in Booking.com/Agoda,after you paid, they will send a message to ask you pay the additional fee also attached a scam link, fake numbers. Moreover, they unresponsive for any email/phone, after you paid,they even unlist the apartment from the website!', 'A shame. The agency rents an unavailable apartment. No help, impossible to communicate with them by phone. They end up canceling the reservation at 6 p.m. the same day. No assistance finding anything else. Absolutely no respect or compensation beyond a simple refund. Impossible to find accommodation at the same price in Paris on the same day! To flee']",20e
Bar Hôtel Etoile,"75020 Paris, France",48.8514576,2.3999237,7,2.6,"['Not too many people', 'Like at home 🏠', '', '', '']",20e
Godin,"Rue de Lagny, 75020 Paris, France",48.8489083,2.4140613,0,,[],20e
Sa Davout 20,"20 Bd Davout, 75020 Paris, France",48.8498591,2.411581,0,,[],20e
Le Prince de Bel Air,"104 Rue de Lagny, 75020 Paris, France",48.8489889,2.410827,0,,[],20e
"Chez Perla Spécialités Turques, Orientale Et Balkanique","147 Rue d'Avron, 75020 Paris, France",48.85351989999999,2.4102218,1,5.0,[''],20e
Camping de Paris,"2 All. du Bord de l'Eau, 75016 Paris, France",48.8684804,2.2344769,5504,4.0,"['Excellent location for a nicely designed camping site. We stayed in a wooden trailer which was what one expects. Clean and great for few nights for sure.\nMain outbuildings were gorgeous, obviously recently done. Location amazing as it’s pretty much in the centre on Paris, next to a huge park.\nWe were also grateful that they let us check in at 7am after a massive ferry delay. Keep in mind your arrival time as the reception closes at 21:00.', ""It was 8 years since our last visit to this site. The amenities had all been greatly improved. Toilet blocks were clean and able to deal with a full compliment of guests .The bar, shop, and restaurant was clean welcoming and airy. The food in particular the Pizzas were excellent.The children's play areas were modern and well equipped. There is no swimming pool but this doesn’t detract from the site.\nMost pitches are of good size with plenty of shade from the hot summer Paris days. The staff were friendly and helpful. Great location for visiting central Paris with much improved transport links including nearby trams buses and cycle paths. If it is Paris you are looking at and camping is your option you can’t go far wrong."", 'We stayed at the site for 4 nights while attending the Paralympics. Our pitch was small but perfect for what we needed, it was also quite secluded which was nice. The facilities were excellent, lots of toilets and showers and were always clean and tidy. We hired bikes on the last day which was not as expensive as we thought it was going to be. We found the all of the staff helpful and very friendly, especially the team at reception. I am sure we will be back soon.', 'Overall we had a great stay at the campsite. Staff at the reception is very friendly and helpful, the shuttlebus is very handy and the grounds are well maintained. Only point of feedback would be the level of service provided by Alexandre, one of the bar staff, who was very rude and did not provide the level of hospitality that the other staff members provided.', 'Great location, very handy shuttle bus, for accessing city centre. Station only 20 minutes walk, if visiting Versaille.\nStaff helpful and knowledgeable, site is well appointed. Some pitches may be slightly narrower than may be expected, but for the location that is perhaps not unreasonable']",16e
Location Péniche Paris Bagatelle,"22 All. du Bord de l'Eau, 75016 Paris, France",48.8741311,2.2446293,1,5.0,[''],16e
Superb Studio 1P - Flandrin / Rue de la pompe - Belvilla by Oyo,"30 Bd Flandrin, 75016 Paris, France",48.86671800000001,2.2731031,0,,[],16e
Nice Studio Boulevard Flandrin / Rue de la pompe- BAIL MOBILITY - Belvilla by Oyo,"32 Bd Flandrin, 75016 Paris, France",48.8668341,2.2732001,0,,[],16e
Louisa Hôtel,"21 Rue Copernic, 75016 Paris, France",48.8690892,2.288975,318,3.5,"['I had an amazing stay at this hotel in Paris! The location is unbeatable, just a short walk from the Eiffel Tower and the Champs-Élysées, making it perfect for sightseeing. The staff were incredibly kind and attentive, going above and beyond to make my stay comfortable. When I\nrequested extra coffee sachets, they provided them with a smile. The rooms were clean and well-maintained, offering a cozy retreat after exploring the city. I highly recommend this hotel for anyone visiting Paris—it truly enhanced my experience in this beautiful city!', ""I stayed here for about a week with my dad and grandma. The staff have been incredibly friendly and helpful. Given the hotel's proximity to landmarks and transport, I could not ask for a better place to stay. As we were checking out, we were offered some coffee and happily obliged. The beds were comfortable which was a great relief after our full days of bounding around Paris."", 'Booked Louisa last minute for an Olympics trip and it was good value for money. Amazing location 10 mins walk from Trocadéro one way and arc de triomphe the other. Rooms were small but clean, perfectly fine for a one night stay. No air conditioning but luckily it wasn’t too hot the night we were there.\n\nOnly issue was the city tax. The Agoda booking, along with printed info in the room and lobby advised city tax of €1.13 per person per night. However at check in we were told it had gone up to €3.25 per person. I have no issue with the city tax increasing (it happened all across Paris) but the incorrect information on the booking confirmation and in the hotel rooms is misleading and should be corrected. The tax changed in January, over 7 months ago!', 'Rooms are really small they lack circulation and we were lacking the basic necessities, We had to go down and ask for a few more towels as they only provided one set between two of us.\nLocation is great but its not a comfortable stay at all. Please note it is NOT accessible, the stairs are narrow and steep. ‘dining’ area is the same as lobby. Spoke to a receptionist and he was very rude and not accommodating at all.', 'An excellent hotel for being 2stars. We had a great time at Louisa hotel. The location is great - central to many attractions, restaurants, cafes, metro, and scooter rental stops. My friend and I (23 and 24 year old females )stayed for 4 nights and had no problems. I was a little apprehensive as it is a two star hotel with no AC. However, it was absolutely great. Far exceeded my expectations. The room was very small - just the bed and a bathroom. But that was all we needed. We were gone most of the day. The bed was comfy and there was a super powerful fan provided which was heavenly. If you know it’s not a luxury hotel and manage your expectations, this place is a gem. Would 100% go again. The staff were friendly and helpful and we felt safe.']",16e
Hôtel Plaza Tour Eiffel,"32 Rue Greuze, 75016 Paris, France",48.8645308,2.2823014,413,4.5,"[""My daughter and I loved this little hotel! We were not in the heart of Paris, but we were only a short walk away. It was a quiet neighborhood with minimal traffic.\nThe staff was fabulous! They were kind and helpful. They answered any questions we had. We arrived before check-in, but they graciously allowed us to go up to our rooms early after a short (less than 10 minute wait in the lobby) while they took our luggage to our room and put the finishing touches in place (champagne, chocolate, and a personal note). The room was small, but for two people, it was all we needed. Stepping out onto our balcony, we were able to see the Eiffel Tower, as promised. Our room was clean when we arrived and it was cleaned every day amazingly.\nWe did not opt for the daily breakfast, but we did eat there one morning. The food was delicious and there was a good selection to choose from. The only reason we didn't opt for the daily breakfast was because we wanted to experience other places outside of the hotel.\nI would definitely stay here again if we ever were blessed to travel to Paris again! I highly recommend this hotel!"", 'Perfect parisian boutique hotel!\nWe were exhausted from an overnight flight arrived very early to hotel, they took luggage for us to go explore.  They were able to have one of our rooms early as we just needed a nap.  Cute small rooms, had everything you needed, great bathroom amenities! Towel warmer jn bathroom! Water cans in room which is always nice. You could actually see the Eiffel tower from our balcony if you leaned out to look.  Water in lobby which was great when walking back in from long day.  Even have happy hour with wine in lobby.  Very nice staff!  Location was great!  We walked every evening for a nightcap at the restaurant down the block.   We walked to the eiffel tower base which was longer but doable, but all the best eifell tower pictures were from the museam steps area is a short walk..  All the Instagram type cafes are walkable.  Great boutique hotel!\nWe booked via our travel agent and thru Delta Vacations.', '""I couldn’t rate the hotel and staff any higher—the stay was truly amazing. From the thoughtful touches like balloons and champagne on ice for my partner\'s birthday, everything was perfect. Caroline went above and beyond, recommending great vegan restaurants, and Elise was just charming and funny, helping us sort out a minor issue. I would highly recommend staying here!""', 'The staff were absolutely lovely, the room a decent size, the bed was SUPER comfy and it had a good shower. Lots of good options at breakfast.\n\nExcellently served by all public transport options, for our visit to the Paralympics events that we had tickets for.  And THE BEST view of the Eiffel Tower from the Trocadero, a mere 5min walk away.\n\nHighly recommend, my Mum and I had a great stay.', 'The location is excellent. Walking distance to amenities, some major attractions and the metro. The room however is quite small and basic. The carpet could do with changing. The staff were very friendly so overall we had an ok experience.']",16e
Hôtel Paris le Singulier,"38 Rue Saint-Didier, 75016 Paris, France",48.86662949999999,2.2853326,52,4.2,"[""This is a quaint yet comfortable. The seating area seems a old coffee shop and the rooms aren't large but you have everything. There is a mini bar. There are no lifts just stairs but they will help you with your bag up. The location is amazing a walk to the Eiffel tower and the Arch de Triomph. There also restaurants and grocery stores close by. The staff are friendly and helpful. The rooms are clean but there was a leak from the upstairs. Price is very fair and enables you to stay and see more of the city. It was an overall great stay."", 'Great location with all amenities around. Rooms are slightly small but clean and tidy. No lift. You can see the Eiffel tower within a 5 minute walk. As a tourist, quite enjoyed it.', 'A small boutique hotel with only 8 rooms (3 levels and no lifts) also friendly staff.\nThe room was nice and spacious with mini fridge.\nWalking distance to Eiffel Tower, metro, restaurants, shops and supermarket just few doors down.\nIt’s a safe area.', 'Very cute budget hotel, feels more like a boutique hotel. Rooms are clean and spacious. There is also a quaint back garden. This is simply a Parisian Mansion turned into small bnb. Thank you guys for the stay!', ""We had a great stay at Le Paris Singulier, the rooms are small but very nice, clean and modern. The beds are very comfy, the wifi is fast, and the location is great, about a 5 minute walk to le musee de l'homme where there is an amazing view of the Eiffel Tower, and about a 10 minute walk to the tower itself. There are tons of places to eat within a 10 minute walk and easy access to the metro at either Victor Hugo or Tracadero to get anywhere in the city. Can't beat this place for the price.""]",16e
Be You Luxury Apart'Hôtel 16,"39 Rue Octave Feuillet, 75016 Paris, France",48.86275779999999,2.2700311,0,,[],16e
Union Nationale Des Maisons d'Etudiants,"111 Av. Victor Hugo, 75016 Paris, France",48.8682703,2.2831627,0,,[],16e
Jean Claude Biguine,"20 Rue des Sablons, 75016 Paris, France",48.8651884,2.282848899999999,7,3.1,"['Positive point: Nice hairdresser who cut my hair as requested\nCons: When drying, Hakim held the hair dryer extremely close to my hair, so much so that my scalp hurt from the temperature. As a result, my usually very voluminous hair flattened out very soon afterwards, like chopsticks. I will go back to Toni & Guy, for 3 euros more, they work wonders!', 'Great service, Véronique is the most qualified colorist I have ever tried. She completely understands the demands of her customers, has made up for mistakes I made elsewhere and creates very natural highlights. I highly recommend. The other members of the team are very kind and professional as well. Very good value for money. I have been a customer for 10 years now.', '', '', '']",16e
Luxury Apartment Poincaré,"Apartment, Av. Raymond Poincaré, 75016 Paris, France",48.8671888,2.2861714,1,4.0,[''],16e
ParisParis - Appart'hôtel avenue Foch,"10 Rue Piccini, 75016 Paris, France",48.874332,2.285222,2,1.5,"['', '']",16e
Paris 16th Foch,"11 Rue de la Faisanderie, 75016 Paris, France",48.87078899999999,2.2774881,0,,[],16e
"Appartement moderne avec terrasse - Avenue Foch, Paris 75016","6 Rue de la Faisanderie, 75016 Paris, France",48.870664,2.277045,0,,[],16e
appartamento,"45 Rue Spontini, 75016 Paris, France",48.8678328,2.2772208,0,,[],16e
531 Suite Bugeaud - Superbe Appartement à Paris,"38 Av. Bugeaud, 75016 Paris, France",48.8708463,2.2804437,0,,[],16e
Appartement luxueux proche des Champs-Élysées,"83 Av. Foch, 75016 Paris, France",48.8711157,2.2763499,0,,[],16e
Hôtel Pastel,"153 Rue de la Pompe, 75016 Paris, France",48.8690382,2.2815979,0,,[],16e
Charming apartment - 1BR/4P - Place Victor Hugo - Belvilla by Oyo,"138 Rue de la Pompe, 75016 Paris, France",48.8685985,2.2817716,0,,[],16e
Charming apartment - 1BR/4P - TrocadÃ©ro - Belvilla by Oyo,"138 Rue de la Pompe, 75016 Paris, France",48.8685985,2.2817716,0,,[],16e
Magnificent apartment - 1BR/4P - Victor Hugo - Belvilla by Oyo,"108 Av. Victor Hugo, 75016 Paris, France",48.86865940000001,2.2823825,0,,[],16e
Sublime apartment - 2BR/4P - Arc de Triomphe - Belvilla by Oyo,"161 Av. Victor Hugo, 75016 Paris, France",48.8664692,2.2783901,0,,[],16e
Hotel Alexander,"100 Av. Victor Hugo, 75016 Paris, France",48.8688983,2.2829914,1,1.0,"['‼️‼️‼️If I could give zero stars, I would. 200€/night for sleeping in the cellars. Tiny room for 3 people. Not even a double bed for my husband and me. A beautiful disaster. The woman at reception tells me that this is “the norm” it is absolutely not the norm. Very confusing due to the fact that the only available window overlooked the sidewalk. People could see us. TO RUN!!!!!‼️‼️‼️']",16e
Warwick Paris,"5 Rue de Berri, 75008 Paris, France",48.8722222,2.3030556,1208,4.0,"[""I had an Amazing Amazing stay at Warwick Paris. The staff is welcoming and very courteous. Especially Mr. Christopher at the front is simply superb. After a long time I experienced such an hospitality at a hotel in Paris.\n\nOverall Amazing experience. Reasonably priced. And very helpful staff. I would say it's 100/10 only because of staff"", 'Absolutely MARVELLOUS.\nStaff went well over my expectations.  From start to finish my stay only got better.\nThank you all for making our stay a memorable one and we do hope to return as soon as we can.\nHIGHLY RECOMMEND...', ""Enjoyable stay (business trip). Rooms are nice and spacious, but water pressure in shower wasn't great."", ""I stayed in this hotel in May 2024. Initially, the staff's attitude towards us was unwelcoming and uncooperative. We made a reservation through Booking.com for a room that accommodates up to three people. Upon arrival, we were informed that the extra bed would be prepared within 20 minutes. However, even after waiting, it was discovered that there was no additional bed, and the room was not suitable for an extra bed as advertised and they told us that they gave us the wrong room.\n\nAccording to the accommodation policy, the extra bed should be provided free of charge. However, we were informed that it would be complimentary only for the first day, and afterward, we would be forced to pay. This information was given to us by their manager.\n\nThe room was dirty, and I had to clean it myself. Additionally, some furniture was already broken, which we immediately reported to prevent any charges being deducted from our account.\n\nThere is no drinking water available in the room, and the glass cups provided were not clean. We requested water, but it has been two hours and we still haven't received it.\n\nAfter several attempts, the room was changed to accommodate the third person, but it required significant effort and exhausting discussions.\n\nThe reception does not respond to any phone calls, and the hotel system is still malfunctioning as we haven't received the security deposit invoice.\n\nOverall, we did not feel comfortable at all because also there is a nightclub next to the hotel and the noise is very loud as fights happen in front of the hotel because of the nightclub customers!"", 'Location, location, location all combined into a modern, easy to access hotel right off the Champs Elysees.   Close to Arc du Triomphe.  Large hotel rooms, great staff, quick service in one of the fastest paced places in the world.  They even have valet service for people like me foolish enough to drive into Paris.  If you need to stay in the heart of the tourist action this is the place.  I chose it simply because for various reasons we had to drive there.  Would stay again.  Wonderful employees.']",8e
Paris Marriott Champs Elysees Hotel,"70 Av. des Champs-Élysées, 75008 Paris, France",48.8709764,2.3051602,1864,4.3,"['Mixed Experience at Marriott Champs-Élysées\n\nAs a Titanium member with an upgrade voucher, I was disappointed that I didn’t receive an upgrade. The room’s view was just of the side of a building, offering none of the beauty Paris is known for.\n\nThe breakfast was fine for a light meal, but I couldn’t shake the feeling that it was overpriced for the quality. One morning, I arrived around 9 a.m., and there was no fruit yogurt—just plain—and no yogurt drinks at all. The server also didn’t ask if I wanted eggs, and after waiting, I had to eat other items as I ran out of time to continue with my travels. However, I must say that having smoked salmon was a great touch, and it paired beautifully with the salad and flavorful olive oil.\n\nThe room cleaning was thorough, and I appreciated the generous supply of bottled water—thank you for that. I’m also grateful to the concierge, who helped when my child was in distress. However, I had trouble communicating with the person at the front entrance, and I felt a sense of unfriendliness. Upon seeing me, they greeted me in Japanese, which was uncomfortable as I’m not Japanese.\n\nI’m not sure if this qualifies as 5-star service, but it seems like the hotel holds its 5-star rating based primarily on its location.🤔', 'This hotel is very understated from the discreet entry to the intimate reception and bar area. The location is superb and my seventh floor room view was spectacular. The service in the Atrium is a bit slow, but it’s a relaxing atmosphere. If you are coming from America, there are several English television channels.', 'This is going to sound ridiculous but a little upgrade on the TVs will be great, we stay there and despite being most of the time outside the room. It was hard to deal with a kid that want to see his cartoons, there is basically no way to pair your device with the TV, they are like 15 years old.\n\nOther than that, location and service are fantastic.', 'Great hotel. I came for the Olympics and this Marriott did not disappoint. Check in was great, they even got me in early in the day. Concierge staff was helpful and friendly. All staff were helpful and pleasant and nice. Food was tasty, pricier than if you went elsewhere but it was super convenient. Service for the restaurant was not great, they forgot about you or they would forget to bring you items. I experienced that on one of the days and noticed others had the same problem. But other than that, 5 stars all the way.', 'The location of the hotel is the most strategic. There is Lafayette Galleries within 3 minutes walk which have nothing much. Groceries store nearby and have many eateries within minutes of walking distance.\n\nYou cannot have a direct view of the Arc de Triomphe. Only a little side view of it. Eiffel Tower will have foggy view during winter as well. However, you can view the entire street of Champs-Elysees.\n\nService is good especially from the butler team as they will move your luggage for you. The only problem is the hotel is deep inside the street. You will have to move your luggage cross the bicycle lane and pedestrian walkway upon arrival.']",8e
