Nom,Adresse,Latitude,Longitude,Nombre d'avis,Note moyenne,Reviews,Arrondissement
"Belambra Hotel ""Magendie""","2-4 Rue Magendie, 75013 Paris, France",48.83409,2.346187,917,3.8,"['Belambra city Hotel Magendie in Paris is an excellent choice for anyone looking for convenience, comfort, and affordability in the heart of the city. The location is perfect, with easy connectivity to all major attractions via metro and bus, making it ideal for sightseeing. The hotel staff is friendly and attentive, always ensuring a smooth and pleasant stay. Rooms are spotless, and the overall cleanliness is impressive. Plus, with metro and bus stops just a short walk away, getting around is a breeze. For the price, the quality and service make this hotel an exceptional value for money. Highly recommended for a memorable Parisian experience!', 'I will back again sooon\nLocation : very quiet and 2 metro station very close and praisan neighborhood\nRoom : small and not modern but super clean and the bed is comfortable and very warm also. The bathroom warm\nStaff : very very friendly all staff polite and helpful , don’t hesitate to ask them\nOverall if u solo traveller and looking for Reasonable price with Nearby transportation this hotel perfect choice', 'I stayed here in July 2024 and I was honestly a bit worried after reading the reviews (but I booked very late and it was the only reasonably priced option other than some very dated and dusty looking hotels). But it was great, especially seen the price!! The room was small but modern, clean and welcoming, the breakfast was quite abundant and I really liked the position in a quiet neighborhood but still close to the heart of Paris - I could walk to notre dame in half hour. One of the few times when the google review doesn’t match the experience.', 'Overall: expensive for what it is. You’re better off finding a much nicer AirBnB even more central in Paris for the same price or spend a bit more to get a MUCH nicer hotel. Otherwise the location was pretty good, 5 minutes from metro and bus. Breakfast buffet was a low ok. The food itself wasn‘t especially good or bad quality but there just wasn‘t much choice. I know a lot of other people give it good reviews on here but I honestly think that’s because people don’t know that there are MANY better options for similar pricing out there.\n\nUpdate: I forgot to write that the LOBBY STANK like molded tuna fish. It was BAD.\n\nThe positives:\n-Good location\n\nThe negatives:\n-Cleanliness (our bedsheets and curtains had stains)\n-Room size. That is something nobody else talks about it seems but it was a really annoying issue as it made even just opening your suitcase difficult.\n-Breakfast choice very small (basically just bread, eggs, cornflakes and a few jams, honey and such) and I expected more for such a relatively high priced hotel…\n-Doors for the rooms were super thin, you could hear people in their rooms across the hall talking like they were in your room almost.\n-High price for what you get…', ""Forced me to pay the room at 1am even though it was paid for by a company that invited me for an interview. Even though I tried to explain the situation, they still made me pay, now who knows how many weeks I'll wait for a refund and the amount of trouble and time they have wasted for me and the company that invited me. Bathroom shower was also half broken.""]",13e
Planet Sushi,"111 Rue Monge, 75005 Paris, France",48.8397458,2.3515705,346,3.9,"['Brilliant place for its creative twist on sushi by elevating the novelty ingredients (mango, brown rice, seaweed) into the classical sushi. There are great sushi with touch of local taste/heritage like the foie gras (goose liver). Haven on earth I must say 😋😋😋🍣🍱', ""I usually order Planet Sushi Monge through Uber Eats, but since it's on the path home from my son's school, we decided to go inside and have our dinner there.  The sushi is fresh and delicious and Margeaux is an EXCELLENT server and manager.  We enjoy talking to her and she not only talks to me, she also talks to my son and asks him questions.  It almost feels like American service because Margaux is just as warm and friendly as an American!  Planet Sushi is also Kosher from what I have heard from friends.  Thanks Planet Sushi!\nHIGHLY recommend : Dragon Roll\nFresh Cheese\nMaki Nutella"", 'I tried Planet Sushi yesterday... they messed up the order a bit, but the worse was the taste... or lack of taste... tasteless! Even the edamame was not that good! The only thing great was the miso soup. It is overpriced for what you get, not worth it... better supermarket sushi.', 'Food is good. But they ask you to wait outside for takeaways. Even if it’s raining outside. This was my last time picking up. From now on ordering and not tipping your delivery personnel… if I am ordering again', 'Overpriced, pictures looked delicious, reality half the size. Service very inflexible and had a memory like Dory. Almost rude. Sushi tasted ok, absolutely nothing you’ll remember..']",13e
UGC Gobelins,"66 bis Av. des Gobelins, 75013 Paris, France",48.8328755,2.3542044,2186,4.1,"['My personal favorite cinema of Paris is located close to the Place d’Italy and offers more than 10 screens.\n\nYou can see the selection of movies that are running at this cinema (and others) in the application AlloCiné.\n\nGrab some popcorn a and off to cinema.', ""Not a 5 star rating just because of their misleading website claiming handicap access which clearly isn't the case!\nHow is one supposed to know in advance that the film we want to see is in a hall that is not for handicapped people??\nThis is very disappointing indeed and had to see my mother struggle down the stairs and then even more stairs up to exit.\nI wonder if this is even legal."", 'Professional, courteous staff, lovely clean ""selles""... always a pleasure to see the ""Big Screen"" there. The UGC Unlimited pass a winner for any keen movie goer!', ""Good cinema, recently renovated. Some of the halls are a bit too close to the exit and you can sometimes smell cigarettes smoke from outside. I don't mind but others might."", ""It's a multi-hall movie theater. Watched Avengers Endgame in it, I remember a lady telling me to be quieter and a kid kicking the back of my seat. You can't reserve your spots in there though, when you buy a ticket you just enter the room and gotta find a free seat. So that's a bit inconvenient, especially with the big movies.""]",13e
La Comedia,"107 Rue Monge, 75005 Paris, France",48.84024770000001,2.3517997,1663,4.1,"[""I had pizza, and it was pretty good. One of the hosts was pretty nice, but the other wasn't so nice. The prices were very reasonable, and I hope the staff will be more friendly when it comes to treating foreign customers better."", ""The portions are quite large and can easily be shared by two people.\n\nIt's worth mentioning that the veal sauce is excellent and pairs well with bread, but the veal itself was a bit overcooked.\n\nThe tiramisu could have used a stronger coffee flavor."", 'The food is good and reasonably priced. The service is very friendly and attentive. Additionally, there is a lovely terrace, making it a perfect spot to enjoy during the summer.', ""This was a restaurant full of amazing employees, very kind, great service but the food wasn't that great of a quality as it's price.\nThe platter with the 5 pastas was alright, 2 types of the pastas were overcooked and didn't taste good and the meat I ordered costs 25 euros which is not bad a price, but for the quality of it..not great.\nIt was extremely chewy and not cooked to what I had ordered which was medium/rare.\nIt was more medium/well-done.\nHope this helps and hope La Comedia betters their food quality.\nCheers."", ""One of the best meals in Paris! Found\nthis place by accident while looking for a French restaurant to have dinner--but this was so delicious! There were no other Americans there so I'm guessing it is a local favorite. Highly recommend it!""]",13e
FIAP Jean Monnet,"30 Rue Cabanis, 75014 Paris, France",48.83046580000001,2.3380702,1498,4,"['I came on a school trip, had a lot of fun. Easily accessible, but off main roads. I thought there were lots of options for food and drink, and the rooms were clean and comfortable. However, my vegetarian friend said that they felt that the meals were not as good at catering for their needs as for mine. However, the non vegetarian food was pretty good. The staff were very friendly, and spoke a variety of languages. Rooms accessible by front stairs, back stairs, and lifts. Altogether a good review though, I had an amazing time there.', 'I enjoyed my stay at this hostel. You can put your luggage in the luggage room before the check-in time. They have spacious shared spaces for just chilling or gathering with the group. Also, they have the iconic Charly🐈', 'The best hotel and company experience I had was at FIAP. At the reception, they gave me the best help and attention. Laura was excellent and offered great service, solving some questions I had. Honestly, I felt super comfortable with her, and the attention she gave me, and it feels good to be welcomed as a customer. I would definitely come back again.', 'The front desk staff was always attentive and friendly like Santiago. There is a very cute cat at the reception.\nThe bed was ok but a bit cold the room, the bathroom was clean and with towels there is no soap in the room but you have to always ask at the reception. If you’re going out all day to see the city, this is a great option. You have 2 metro stations 4 and 6 nearby. It comes with breakfast included, which is basic and contains the essentials.', ""Came here with 33 others as a college trip and would never recommend coming back. The receptionist was nice at least, but the caterers were awfully demanding and pushy, just trying to move you on quicker. A lack of food at breakfast and barely any taste, and I even skipped breakfast twice because of this. Dinner was handed to me raw and the microwave barely cooked it. The rooms are basic but comfortable and I slept quite well in my bed, however the bathroom door wouldn't lock and eventually wouldn't close. This was a problem as I was sharing a room with 6 others. The bathrooms provided bathtowels but no hand-wash, let alone hand-dryers. There are showers but no necessities provided - no shampoo, conditioner, bodywash, etc. The only reason I can give 2 stars instead of 1 is because the rooms were comfortable. Everything else is a total waste. Please sort it out.""]",13e
Chez Gladines Butte aux Cailles,"30 Rue des cinq Diamants, 75013 Paris, France",48.82880400000001,2.3506,4496,4.4,"['6/5 stars for the service!\nEveryone was friendly and treated us well.\n\nThe food is flavorful and authentic, and the atmosphere is perfect to accompany it.\n\nHave in mind that they have a gap between the afternoon and lunch when they might not be open!', 'Fantastic restaurant in Butte aux Cailles. Basque food will never disappoint. Fair prices, quick service, what more do you need? I came several times in the past few years, and the quality of food has always been consistent.\n\nThe restaurant works with a fast turn around, so don’t expect to sit down for a chat much longer after your food is finished (they’ll bring the bill as soon as you don’t say you don’t want dessert).\n\nThey take no reservations, so it’s a matter of luck (or patience) finding a table.', 'The food is delicious, portions are quite filling, good quality for the price. The waiters could be nicer, but overall good experience. Would recommend.\nI had cassoulet and it was amazing, full of different types of meat.', ""Cute French restaurant with good wine and tasty food. If you're interested to try French cuisine and want to do it at a not-so-expensive restaurant that also has a local tavern vibe go here. :)"", 'Excellent lunch at Chez Gladines.\nPotatoes are delicious and great atmosphere.\nThe service was very good.\nYannick really looked after us very well.\nWe will be back']",13e
Café Oz The Australian Bar Denfert,"3 Pl. Denfert-Rochereau, 75014 Paris, France",48.83327779999999,2.333911399999999,5939,3.9,"['Really liked the atmosphere here. You can enjoy an Australian beer while watching a live sport. Multiple bathrooms. Great location. Prices are moderate (for Paris)! Staff is nice. 👍🏼🍺🇦🇺\n\nTip: fries with cheddar cheese and fried onion was so delicious!', 'Looks like a good watering hole for when you’re in Montparnasse, the staff tend to amuse themselves when it’s slow but when there’s work to be done their on the ball. Food was good and reasonably priced as with the beers. Music was not too loud for a afternoon session. Most importantly it’s air-conditioned and comfortable as it is 38° outside.', ""I came here during a bar crawl, it was the last stop for the night and oh am I glad it was! Music was great from the time we walked in until the time we left. The drinks were amazing! The staff was so nice! There was indoor and outdoor seating and bars, this place went on and on.  Its very laid back in some spots so if you don't want to be in the big crowd but listen to the music, there are sections in here to enjoy the atmosphere. This place is so much fun!!"", ""Okay let's make it Clear... Café Oz Paris is not a restaurant at all. You can get some snack, fries, C.Wings but it's a Club where you drink and dance, dance and till dawn. Lovely ambiance mostly locals young student, I enjoyed music and talked with lovely parisian girls The point I really liked is the terrace at the entrance and the outdoor space where you can smoke and talk... Will go back 4Sure 😊"", 'Me and my husband went to Cafe Oz Denfret to grab some drinks and burgers. Biggest mistake !! Turns out the burger was so bad quality that my husband got food poisoning to an extent where we had to go to emergency room (i didn’t end up eating my burger cos it tasted bad). Please serve atleast acceptable quality food that doesn’t kill people !']",13e
Chez Papa 13,"27 Rue de la Colonie, 75013 Paris, France",48.8248576,2.346939,907,4.2,"['All food is always amazing. A friendly Monsieur is very professional to recommend food. A place where you can eat delicious food at a reasonable price in Paris. You can spend a good time with a close person in a comfortable and cozy atmosphere.', 'Excellent meal. As a starter, I had the escargots in the tomato and mushroom sauce. The main course was the Salade de Maman, which is just colossal and delicious. For desert, I tried their profiteroles, which were just above average. Will be back.', 'Lovely neighbourhood family restaurant\nGo for the duck it’s delicious', 'Wine and dishes are extremely good. Halls are clean and staff is friendly. Menu is FR/EN, so nice for tourists as well', 'This is the best French restaurant I have tried. We came to Paris for 4 days, we ate here 3 time. Friendly staff and excellent food. Really, we tried several restaurants in Paris trusting google reviews but nothing come close to Chez Papa 13.']",13e
Pavillon Montsouris,"20 Rue Gazan, 75014 Paris, France",48.82224249999999,2.3405775,629,4.1,"['Got there for a business dinner. Food is excellent! I also like the service and ambiance.', 'Fancy restaurant with very good and professional staff. We had a bussiness dinner here and it was perfect.', 'Very nice restaurant with typical French cuisine. Very nicely presented dishes and good service on the day of our visit. You can eat ""a la carte"" or you can choose a menu of entree, main dish and dessert at a price of 49Euros. In the summer they do outside seating which when the weather is good this can be very pleasant.', 'A very nice restaurant with a particular style, at the side of a beautiful old park. The service was very attentive in a traditional fashion, and the food was delicious and original. Portions were on the small side, so you can take three courses without feeling too full.', 'Beautiful place with excellent food, wine and service.']",13e
Starbucks,"118 Rue Monge, 75005 Paris, France",48.838939,2.3506795,1244,3.8,"['Set up is a little different from American Starbucks. You select your sandwich from an open refrigerated section at the beginning of the line. At Starbucks in my city you have to order at the register and they retrieve a frozen one from the back of the store which gets zapped in a microwave for a minute or so. These sandwiches are fresher than US version and are toasted in an actual oven on parchment paper. So, if you are American, your wait time is just a little longer than you are used to but worth the wait. I ordered a ham, egg, and cheese muffin. The egg was cooked over easy so the yolk was runny. If you want a hard cooked egg, do not get this sandwich.  Cannot find Naked smoothies anywhere in Paris but finally found a delicious berry smoothie (in a bottle) here. Muffin sandwich and smoothie were about 9 euros. Crowded but quiet. Nobody in here was blasting video or music without ear buds or talking loudly on their phone - unlike US Starbucks. Very polite customers. My French is awful but I know enough to be polite - staff did not mind one bit, nobody rolled their eyes. 😊 Professional and courteous staff.', 'I have enjoyed Starbucks every where for a long time y something that I really appreciated is its quality anywhere i go, to enjoy its products and service. My favorite is a pumking spice latte with pumking cake! Make feel the flavor of autum and see the colors of fall!', 'There was a guy doing a covid test inside the store. The person kept drinking from a reusable cup. I asked the store manager and he said its not forbidden to either do a test or stay inside the store and didnt do anything. They preferred people to leave instead of asking the guy to do so.', 'Service was bad. Bénédicte in particular was unfriendly and didn’t even know what is a flat white. The place was unkept, dirty and not like other Starbucks. The terrace was full of trash (however I do also blame the customers as well)\n\nWe had gotten two drinks to take away then later found a fly in our coffee. So we return to inform them. Gave us a refund for that at least. No apology from anyone. As a whole, unpleasant experience. From service to product to ambiance.', 'Everything was terrible they cannot listen messed up my order. They messed up my name and everything do not go just stay clear!']",13e
Le Limousin,"42 Rue Cantagrel, 75013 Paris, France",48.82725490000001,2.3738561,1003,4.6,"[""This is my favorite place in this area of the 13th, near Tolbiac-Patay. It has everything: a fantastic happy hour, delicious food, kind service and a warm and convivial atmosphere.\n\nIf you're coming for lunch, you'll be joined by what seems like half the neighborhood. Reservations are recommended but I'm not sure how to make them except by  phone. We were lucky enough to arrive early enough to still score a seat without a reservation but don't count on it. The same advice applies if you're coming for dinner.\n\nThe lunch menu is always on point. Their dinner menu is great as well. Every meal I've had here has been delicious.\n\nIf you're in the neighborhood, go to Le Limousin. It's the perfect spot to spend an hour or so and have a wonderful meal."", 'Excellent value for money - the place is quite small and there is a lot of people compressed within this limited space but apart from that the food was delicious and the service really great.', 'Le Limousin is the best restaurant I’ve eaten at in Paris! My husband and I dined there this afternoon and loved it so much. To start, the entire staff is extremely friendly. I ordered the Burger Classic and to say it was incredibly delicious would be an understatement. I absolutely loved it!! It was a far better burger than I can get in my city in NC. The prices were also so reasonable, I was surprised at how inexpensive the bill was! I am thrilled to bits with the entire experience and am trying to find a way to come back over to this spot before I leave Paris! 10/10 would absolutely without a doubt recommend.', 'Get a burger here. Stop reading other reviews or wondering what to get, go here. Get a burger. Be happy ⭐️⭐️⭐️⭐️⭐️\nAs an American, the burger here is better than most any of them back home. The staff from front of house to back of the kitchen looks to be one family and they’re the best!!! We positively loved our lunch break here. We may even go again before we leave!', 'A hidden GEM, reasonably priced. The food and service exceeded my expectations! Even though I am a non French speaker, the staff did not hesitate to communicate with me, trying their best to make sure I was enjoying the meal.\n\nRandomly found it in Google Map (with good reviews) on the last day of my Paris business trip, I could have come more often if I found it sooner. Highly recommend, I will certainly come again on my next trip.']",13e
Le Temps des Cerises,"18-20 Rue de la Butte aux Cailles, 75013 Paris, France",48.8279102,2.3504885,1559,4.3,"[""I went for steak-frites and I wasn't disappointed. Great restaurant, very laid back and affordable. The staff is also very nice."", 'Good, honest French food. Friendly family run operation. All dishes are homemade and feel like grand-mère made them.\nVery popular, so can get noisy. Lovely all the same.', 'I don’t know if its my luck or its always like that. The steak was so chewy and hard to cut even with the knife, the fries and melted cheese were so good though. The ice cream was ok.', 'When I was young, some years ago 😊, la butte aux cailles used to be a trendy area of Paris for the youth... I don\'t know if it\'s still the case but for me at least the district has a lot of charm yet and this restaurant has some too. Service is fast and kind, food is nice, traditional, and white wines are enjoyable like the Chablis. I was very happy to get this back to the future ""parenthesis"".', ""This place is a exceptional and represents a certain idea of French culture. It is located in top of the Butte aux Cailles on its main street.\nThe place itself has no frills but holds such a special atmosphere that you won't find many other places.\nThe servers are to the point. They have been here for a while and are not taking any nonsense. Personally, I find that it adds to the character of the restaurant.\nThe food is delicious, usually traditional, fares and served in good quantity. The prices are quite good.\nThis is one of my favorite places in the city but understand that some people may not find it to their taste. To these, I would suggest to come with open mind and enjoy!""]",13e
Phở Bánh Cuốn 14,"129 Av. de Choisy, 75013 Paris, France",48.8263262,2.3595762,4640,4.2,"['This has been the Vietnamese spot I keep coming back to in Paris since I moved here seven years ago.\n\nWhile new places have popped up all over the city, when I’m craving a warm, comforting bowl of pho or a good old simple bo bun, I always head to Tolbiac.\n\nIt might not compare to the sleek, modern Vietnamese restaurants sprouting up, but it has that authentic Asian street-food vibe that brings a wave of nostalgia. The service is always friendly and attentive. Most importantly, the food is delicious, authentic, and served in generous portions!\n\nIf you’re like me and just want a satisfying, no-fuss pho or bo bun, this is the place to go. Highly recommend!', ""The Pho Beouf Special came packed with loads of beef, but the taste was a tad bland - had to rely on the hoisin sauce they provided to give it some kick. The beef balls were quite tasty though. Truth be told, we weren't all that hungry when we went in, but we ended up polishing off everything, which just goes to show how good it really was.\n\nThis pho joint is a real crowd-pleaser - inside, every single table was taken, and there's hardly any space between tables. If you manage to snag a seat, you're in luck, but you better get there early 'cause it fills up fast, and there's always folks waiting for a spot."", 'The pho special is good and authentic Big bowl with generous portion of beef The restaurant is small and cramp and when it is busy you can hardly walk', 'Went there two nights in a row because of how good it was. Everything else was averagely good but the pho is what made me come back twice, me whos on a diet and try not to eat that much had two whole bowls of beef pho for both two days i went. The broth was soo good, staff was really nice but some people might not be used to their attitude ( asian attitude) but as a fellow asian i honestly didn’t care. Dont recommend going whens its busy or crowded because it not that big of a place but once again the pho was just 🙏🏻 will definitely come back when im back in paris', 'The oil used to fry the spring rolls must have been used for a long time, and there was an unpleasant smell of oil. The raw beef rice noodles were too hard, and they were probably not fresh rice noodles. The beef is too dry, it lack of fat. It is horrible to chew it. The only thing that was acceptable was the soup base, the taste is good.']",13e
La Bonne Heure (vegan and veggie seasonal cuisine),"72 Rue du Moulin des Prés, 75013 Paris, France",48.8255592,2.3537545,304,4.5,"['Delicious, and a very nice welcome by the chef. Highly recommend this place and will be sure to come again. Merci!', ""Excellent home cooked vegan food, the chef was very enthusiastic about where all the ingredients came from. Simple and very tasty organic vegan food and drinks. 100% recommended. I'll be going back next time I'm in Paris."", 'Lovely place, lovely people.\nThe food was great, tasty and well cooked.\n100% recommended.', 'Very welcoming couple\nLocally sources vegan products, everything is in season, well presented and tasty', 'A lovely place! 😊 On the menu are only seasonal vegetarian/vegan dishes, with locally grown veggies. Wonderful service (also in English, the French menu was helpfully translated for me). Lovely details on the walls and bookshelves. ❤️ Would definitely recommend when in the area.']",13e
Mavrommatis Le Restaurant,"42 Rue Daubenton, 75005 Paris, France",48.84060459999999,2.3511574,789,4.5,"[""5 star experience at Mavrommatis, a Parisian institution. From the minute you arrive, you're welcomed at the door by the professional staff and greeted by all. You then take a look around and the wonderful, Mediterranean design of the restaurant. Comfortable, elegant, and exquisite.\n\nThe aptly priced 7 course menu flowed perfectly and was very season appropriate. We paired it with a wonderful Retsina; a great recommendation from the staff. Our favourites were the scallop ceviche with sea urchin, the homey artichoke soup, a perfectly cooked monkfish, and the desserts, especially the chocolate tart with passion fruit, wrapped up the evening delicately.\n\nI'm certainly glad we didn't pass on the opportunity to eat here and will likely be returning when in Paris again. Thank you for the wonderful evening."", 'Exceptional and highly recommended! Service was attentive but not pretentious, food was right on point for the price, and the wine selection exceptional. Definitely get the wine pairing - worth it for the price. Make sure you book in advance and give them a call if you don’t find a table (I did). Loved that it was right off the metro. Cannot wait to be back!', 'A enjoyable experience. Use of traditional Greek ingredients with seasonal french produce, weaved to create harmonious dishes that please the palette. Every dish was a joy. We were a party of 4, we had the 5 course tasting menu with an extra dish (the octopus which was not part of the set menu). The tasting menu was too much in its own right.', 'Exceptional experience!\nUnbelievable tasting menu, the staff were absolutely professional, welcoming and very attentive.\nGreat atmosphere, very romantic and minimalistic - just perfect.\nThank you for the unforgettable dinner in Paris❤️', 'Excellent dinner for the birthday for my father in law!! We all really enjoyed it. This restaurant takes the greek food to another level. We food the familiar greek savory in every dishes in very different ways!! Plus we never had such a big selection for the wine parings compare to other gastronomic restaurants. Highly recommended ~~']",13e
Bamboo Restaurant,"70 Rue Baudricourt, 75013 Paris, France",48.825228,2.3624637,1676,3.9,"[""Pho was way too sweet and the tripes so yellow and smelly. Bun bo hue's pig trotters were hairy. Vietnamese iced coffee was just ok.."", 'Everytime I come to Paris, first thing I do is run then go to China town to eat a bowl of Pho! This little restaurant really didn’t disappoint me…. Soup was tasty!!! Definitely put my craving aside for awhile! Very satisfying!', 'My go to place for authentic Pho when I am back to Paris with my family. It is delicious, it has all the herbs and is served quickly. If you choose the big size, it is a lot so it is basically your starter, main dish and dessert, ha! Unfriendly service that makes me laugh hysterically (because I understand Vietnamese and know what the waiters say about the clients) with cheesy decoration but food is amazing not just the pho and the price is very cheap.', ""The pho wasn't super impressive. I only liked the papaya salad and the ginger dessert. What makes this place 1 star is the service. When we asked the lady server to refill our water, her fingers touched the inside of the jug to refill it, which is unsanitary. And when we asked the man if we could take the rest of our food to go, he became really impatient and only gave us one to go box when we needed two. If the service was better, I would've given this place 4 stars."", 'Local Vietnamese food, surrounded by Vietnamese people and plates. Food was very nice, but the rice was slightly dry. Portions are large and filling. There is heating radiators under the tables, which is nice when coming from the cold street. Servers are welcoming and friendly']",13e
Mer de Chine,"75013, 159 Rue du Château des Rentiers, 75013 Paris, France",48.82999119999999,2.3626107,439,4.4,"[""Mer de Chine Delights with Authentic Flavors\n\nMer de Chine is unique in its commitment to authentic Chinese cuisine. Every dish I tried was a delicacy that showcased superb cooking techniques and the highest quality ingredients. The cuisine here incorporates the flavors of many Chinese regional specialties, and I especially love their delicious seafood dishes.\n\nIn addition, their service is excellent and considerate, and you can really enjoy a warm and inviting atmosphere. Their prices are also reasonable, especially for a restaurant that offers Michelin-level quality.\n\nI can't wait to explore more of its menu on my next visit!"", 'Food is amazing, really tasty. Really recommend.', 'I had an amazing dinner with my friends. This was my first time to eat here and taste such a wonderful cocktail made from baijiu, ginger beer and lime juice. They offered excellent service and I could definitely say that they deserve recommendations to every friend who wanna to try the traditional Chinese dish. Besides, they are always on the way of creation and never stop cooking the best.', ""Great restaurant!!!!! I love the atmosphere and the kind service here. The dishes are authentic and very delicious, yeah I'm foodie😉. For a Michelin level address in Paris, the price is really friendly. Can't wait to come for other top Chinese food!!!"", 'Authentic and scrumptious food! The owner is very kind and offers great service as well. Will definitely come back again!']",13e
Au Petit Marguery,"9 Bd de Port-Royal, 75013 Paris, France",48.83676669999999,2.3498695,1151,4.1,"['Tipical small french cuisine restaurant. I had fois gras with brioche for starter, it was very well made, for main course veal with potato, very tender and juicy and for dessert souffle with flambe Grand Marnier, light and tasty also a bit of a show.', ""Fantastic place, highly recommend!\nWell cooked traditional French cuisine, great choice, fantastic service!\n\nBig thanks to the charismatic Naim, who warmly welcomed us, helped us choose the wine (really good wine, recommend!) and recommended the dessert (the souffle is amazing).\nCan't recommend enough!"", 'Not the establishment it once was. Service despite the dress code is casual at best with little training and noticeable omissions. Dishes are hit & miss: the soup was good, pate is hard to get wrong, the ceviche was an absolute joke*, risotto was ok although lacked seasoning , scallops were ok, boar was ok but lacked depth in the sauce. The big profiterole was a highlight despite a sauce that had not been warmed enough so the consistency was very dense. Wine list overpriced for average wines with a few good options in the higher end of the spectrum (several hundred €).\n\nAn average bistro with limited vegetarian options as always in Parisian bistros.\n\nOne of the rare places open on a Sunday during the festive period, not sure we’d go back with more choice in the area.\n\n(*when you order ceviche on a menu you don’t expect chopped salad with bits of fish roughly chopped that is still bloody and a couple of fruit cubes on top. A fish salad at best and still that would’ve been a disappointment).', 'We went as part of a group and had an incredible experience. We shared a perfect bottle of wine and enjoyed pork with noodles and the most perfect baked pear with crumble and ice cream. Service was speedy, attentive, and kind. We were well taken care of with happy bellies.', 'Located near Gobelin métro station, this French restaurant serves traditional & local dishes. The set menu is good value for money and the waiter was pretty friendly! We used a smartbox and it was a good experience for a couple!']",13e
Le Languedoc,"64 Bd de Port-Royal, 75005 Paris, France",48.8378861,2.3452659,260,4.2,"['A really nice atmosphere along with the good food', 'An excellent find in this neighborhood. Wonderful dishes with great value, nice and fast service - a rare find in Paris. It’s a family run restaurant that has been there for more than 30 years. Traditional, hearty dishes from the Southwest made with fresh produce. We have frog legs (I love the French sense of adventure and creativity in cuisine) and Canard/Duck carrousel. A beautiful place for your weekend brunch 😘😋💖', 'We have been coming to eat at Languedoc for 10 years and it doesn’t disappoint. It is really a hidden gem in Paris where you can get great, simple and fresh French dishes at a reasonable price. Highly recommended!', 'The food is good but the service is frankly awful. They asked me to remove my bags from an empty seat at an adjacent table. I had to put my purse on the floor. The other table remained empty all evening. They also never checked on us so we did not get to tell them that one of our dishes was overcooked. I will not return to this place where passive aggressive seems the modus operandi. Why pay to get abused? I can’t figure out why these people are in the hospitality business when they are “aimables comme une porte de prison” (=as friendly as the gate of a jail).', 'Great little family-run restaurant with great food and wine options. Worth a stop if you’re looking for something away from the tourist spots.']",13e
Les Cailloux,"58 Rue des cinq Diamants, 75013 Paris, France",48.8277075,2.3493087,1046,4.1,"['Not cheap, but really good. The home made pasta dishes are really delicious. The resto is very authentic and puts a lot of effort into derails, from food to interior and service. Decent options for vegetarians. Great views from the terrace too. Go by and enjoy!', 'Nice Italian place located in the heart of Butte-aux-Cailles, the area which assembles a young, trendy and festive Parisian population in its many small bars and restaurants.\n\nMenu is simple and compact, it offers some Italian classics.\n\nThe antipasto we ordered surprisingly had German red pickled cabbage in it.\n\nI really liked Linguine cacio e pepe. Pasta cooked al dente, great sauce.\n\nTagliolini alla crema di limone e rosmarino has distinct lemon zest flavour to it, which I found slightly unbalanced.\n\nPappardelle all’amatriciana looked really good.\n\nWine list is well organised and split into stylistic categories for easy navigation.\n\nOverall impression is good, but nothing I would specially return for or recommend as a must visit.', 'Nice atmosphere and decent service. Mediocre main courses with small servings, inauthentic taste, pasta NOT Al dente but  undercooked. Sauce has no flavour. Wine was also poor. Maybe they could decant in advance?', ""If you looking for a really good Italian restaurant you have to try it.\nWalking distance from most hotels.\nReally cozy and rustic and the staff spoke English, that's what made it for me, the gentleman that severed us was really welcoming and friendly.\nVery helpful with explaining the menu to us what was in French and recommending some really nice meal, I had the sheep cheese and Black pepper pasta which was really nice.\nThe price of the meal was really Worth it with a tip to.\nSo if you up for a romantic night out or just a loan ranger go enjoy a really nice pasta.\nYou will have to make a reservation as it gets busy quickly we got lucky as we walked in at opening tome.\nHopes this helps"", 'Got the grilled sausage with mashed potatoes and it was decent, filling enough for a lunch meal. Fortunately it was a nice day outside so we got to sit on the terrace right in the center of Butte- aux-Cailles, waiter was very nice.']",13e
La Taverne du Cap Vert et du Brésil,"25 Rue Daubenton, 75005 Paris, France",48.8411463,2.3529776,729,4.5,"['Always a superb and memorable experience. Food wise and Brazilian thrill wise.\nLove this family held restaurant. Very genuine, healthy, with excellent receipes.', 'I order take away... Too AMAZING.. INCROYABLE 😍\n\nAlso the owner leave me such a cute note. Obrigada✨✨✨✨✨🇧🇷', ""One of my favourite restaurants in Paris. The food is always incredible, whatever you have on the menu. The service is brilliant. It's my yearly pilgrimage when I go home!"", ""Very tasty and unique food. There are several dishes you likely can't get anywhere else. Very nice outside seating as well. My mother said the gambas may have been s bit undercooked."", 'Excellent food. Brazilian feijoada was like homemade, brought me memories from family lunch. Service was excepcional, he explained the whole menu and even managed to do some changes for us. That was great, well done!']",13e
